timestamp,meter_id,meter_value,panel_value,panel_meter_diff
47538,meter,8850.83,2951.67,-5899.16
47539,meter,8850.89,2951.77,-5899.12
47540,meter,8850.94,2951.88,-5899.06
47541,meter,8851.0,2951.99,-5899.01
47542,meter,8851.05,2952.1,-5898.95
47543,meter,8851.11,2952.21,-5898.9
47544,meter,8851.16,2952.32,-5898.84
47545,meter,8851.21,2952.43,-5898.78
47546,meter,8851.27,2952.54,-5898.73
47547,meter,8851.32,2952.65,-5898.67
47548,meter,8851.38,2952.76,-5898.62
47549,meter,8851.43,2952.87,-5898.56
47550,meter,8851.49,2952.97,-5898.52
47551,meter,8851.54,2953.08,-5898.46
47552,meter,8851.6,2953.19,-5898.41
47553,meter,8851.65,2953.3,-5898.35
47554,meter,8851.71,2953.41,-5898.3
47555,meter,8851.76,2953.52,-5898.24
47556,meter,8851.81,2953.63,-5898.18
47557,meter,8851.87,2953.74,-5898.13
47558,meter,8851.92,2953.85,-5898.07
47559,meter,8851.98,2953.96,-5898.02
47560,meter,8852.03,2954.06,-5897.97
47561,meter,8852.09,2954.17,-5897.92
47562,meter,8852.14,2954.28,-5897.86
47563,meter,8852.2,2954.39,-5897.81
47564,meter,8852.25,2954.5,-5897.75
47565,meter,8852.3,2954.61,-5897.69
47566,meter,8852.36,2954.72,-5897.64
47567,meter,8852.41,2954.83,-5897.58
47568,meter,8852.47,2954.93,-5897.54
47569,meter,8852.52,2955.04,-5897.48
47570,meter,8852.58,2955.15,-5897.43
47571,meter,8852.63,2955.26,-5897.37
47572,meter,8852.68,2955.37,-5897.31
47573,meter,8852.74,2955.48,-5897.26
47574,meter,8852.79,2955.59,-5897.2
47575,meter,8852.85,2955.69,-5897.16
47576,meter,8852.9,2955.8,-5897.1
47577,meter,8852.96,2955.91,-5897.05
47578,meter,8853.01,2956.02,-5896.99
47579,meter,8853.06,2956.13,-5896.93
47580,meter,8853.12,2956.24,-5896.88
47581,meter,8853.17,2956.34,-5896.83
47582,meter,8853.23,2956.45,-5896.78
47583,meter,8853.28,2956.56,-5896.72
47584,meter,8853.33,2956.67,-5896.66
47585,meter,8853.39,2956.78,-5896.61
47586,meter,8853.44,2956.89,-5896.55
47587,meter,8853.5,2956.99,-5896.51
47588,meter,8853.55,2957.1,-5896.45
47589,meter,8853.61,2957.21,-5896.4
47590,meter,8853.66,2957.32,-5896.34
47591,meter,8853.71,2957.43,-5896.28
47592,meter,8853.77,2957.54,-5896.23
47593,meter,8853.82,2957.64,-5896.18
47594,meter,8853.88,2957.75,-5896.13
47595,meter,8853.93,2957.86,-5896.07
47596,meter,8853.98,2957.97,-5896.01
47597,meter,8854.04,2958.08,-5895.96
47598,meter,8854.09,2958.18,-5895.91
47599,meter,8854.15,2958.29,-5895.86
47600,meter,8854.2,2958.4,-5895.8
47601,meter,8854.25,2958.51,-5895.74
47602,meter,8854.31,2958.62,-5895.69
47603,meter,8854.36,2958.72,-5895.64
47604,meter,8854.42,2958.83,-5895.59
47605,meter,8854.47,2958.94,-5895.53
47606,meter,8854.52,2959.05,-5895.47
47607,meter,8854.58,2959.16,-5895.42
47608,meter,8854.63,2959.26,-5895.37
47609,meter,8854.69,2959.37,-5895.32
47610,meter,8854.74,2959.48,-5895.26
47611,meter,8854.79,2959.59,-5895.2
47612,meter,8854.85,2959.69,-5895.16
47613,meter,8854.9,2959.8,-5895.1
47614,meter,8854.96,2959.91,-5895.05
47615,meter,8855.01,2960.02,-5894.99
47616,meter,8855.06,2960.13,-5894.93
47617,meter,8855.12,2960.23,-5894.89
47618,meter,8855.17,2960.34,-5894.83
47619,meter,8855.22,2960.45,-5894.77
47620,meter,8855.28,2960.56,-5894.72
47621,meter,8855.33,2960.66,-5894.67
47622,meter,8855.39,2960.77,-5894.62
47623,meter,8855.44,2960.88,-5894.56
47624,meter,8855.49,2960.99,-5894.5
47625,meter,8855.55,2961.09,-5894.46
47626,meter,8855.6,2961.2,-5894.4
47627,meter,8855.65,2961.31,-5894.34
47628,meter,8855.71,2961.42,-5894.29
47629,meter,8855.76,2961.52,-5894.24
47630,meter,8855.82,2961.63,-5894.19
47631,meter,8855.87,2961.74,-5894.13
47632,meter,8855.92,2961.85,-5894.07
47633,meter,8855.98,2961.95,-5894.03
47634,meter,8856.03,2962.06,-5893.97
47635,meter,8856.08,2962.17,-5893.91
47636,meter,8856.14,2962.28,-5893.86
47637,meter,8856.19,2962.38,-5893.81
47638,meter,8856.24,2962.49,-5893.75
47639,meter,8856.3,2962.6,-5893.7
47640,meter,8856.35,2962.7,-5893.65
47641,meter,8856.41,2962.81,-5893.6
47642,meter,8856.46,2962.92,-5893.54
47643,meter,8856.51,2963.03,-5893.48
47644,meter,8856.57,2963.13,-5893.44
47645,meter,8856.62,2963.24,-5893.38
47646,meter,8856.67,2963.35,-5893.32
47647,meter,8856.73,2963.45,-5893.28
47648,meter,8856.78,2963.56,-5893.22
47649,meter,8856.83,2963.67,-5893.16
47650,meter,8856.89,2963.78,-5893.11
47651,meter,8856.94,2963.88,-5893.06
47652,meter,8856.99,2963.99,-5893.0
47653,meter,8857.05,2964.1,-5892.95
47654,meter,8857.1,2964.2,-5892.9
47655,meter,8857.15,2964.31,-5892.84
47656,meter,8857.21,2964.42,-5892.79
47657,meter,8857.26,2964.52,-5892.74
47658,meter,8857.32,2964.63,-5892.69
47659,meter,8857.37,2964.74,-5892.63
47660,meter,8857.42,2964.84,-5892.58
47661,meter,8857.48,2964.95,-5892.53
47662,meter,8857.53,2965.06,-5892.47
47663,meter,8857.58,2965.16,-5892.42
47664,meter,8857.64,2965.27,-5892.37
47665,meter,8857.69,2965.38,-5892.31
47666,meter,8857.74,2965.48,-5892.26
47667,meter,8857.8,2965.59,-5892.21
47668,meter,8857.85,2965.7,-5892.15
47669,meter,8857.9,2965.8,-5892.1
47670,meter,8857.96,2965.91,-5892.05
47671,meter,8858.01,2966.02,-5891.99
47672,meter,8858.06,2966.12,-5891.94
47673,meter,8858.12,2966.23,-5891.89
47674,meter,8858.17,2966.34,-5891.83
47675,meter,8858.22,2966.44,-5891.78
47676,meter,8858.28,2966.55,-5891.73
47677,meter,8858.33,2966.66,-5891.67
47678,meter,8858.38,2966.76,-5891.62
47679,meter,8858.43,2966.87,-5891.56
47680,meter,8858.49,2966.98,-5891.51
47681,meter,8858.54,2967.08,-5891.46
47682,meter,8858.59,2967.19,-5891.4
47683,meter,8858.65,2967.3,-5891.35
47684,meter,8858.7,2967.4,-5891.3
47685,meter,8858.75,2967.51,-5891.24
47686,meter,8858.81,2967.61,-5891.2
47687,meter,8858.86,2967.72,-5891.14
47688,meter,8858.91,2967.83,-5891.08
47689,meter,8858.97,2967.93,-5891.04
47690,meter,8859.02,2968.04,-5890.98
47691,meter,8859.07,2968.15,-5890.92
47692,meter,8859.13,2968.25,-5890.88
47693,meter,8859.18,2968.36,-5890.82
47694,meter,8859.23,2968.46,-5890.77
47695,meter,8859.28,2968.57,-5890.71
47696,meter,8859.34,2968.68,-5890.66
47697,meter,8859.39,2968.78,-5890.61
47698,meter,8859.44,2968.89,-5890.55
47699,meter,8859.5,2968.99,-5890.51
47700,meter,8859.55,2969.1,-5890.45
47701,meter,8859.6,2969.21,-5890.39
47702,meter,8859.66,2969.31,-5890.35
47703,meter,8859.71,2969.42,-5890.29
47704,meter,8859.76,2969.52,-5890.24
47705,meter,8859.81,2969.63,-5890.18
47706,meter,8859.87,2969.74,-5890.13
47707,meter,8859.92,2969.84,-5890.08
47708,meter,8859.97,2969.95,-5890.02
47709,meter,8860.03,2970.05,-5889.98
47710,meter,8860.08,2970.16,-5889.92
47711,meter,8860.13,2970.26,-5889.87
47712,meter,8860.19,2970.37,-5889.82
47713,meter,8860.24,2970.48,-5889.76
47714,meter,8860.29,2970.58,-5889.71
47715,meter,8860.34,2970.69,-5889.65
47716,meter,8860.4,2970.79,-5889.61
47717,meter,8860.45,2970.9,-5889.55
47718,meter,8860.5,2971.0,-5889.5
47719,meter,8860.56,2971.11,-5889.45
47720,meter,8860.61,2971.22,-5889.39
47721,meter,8860.66,2971.32,-5889.34
47722,meter,8860.71,2971.43,-5889.28
47723,meter,8860.77,2971.53,-5889.24
47724,meter,8860.82,2971.64,-5889.18
47725,meter,8860.87,2971.74,-5889.13
47726,meter,8860.92,2971.85,-5889.07
47727,meter,8860.98,2971.95,-5889.03
47728,meter,8861.03,2972.06,-5888.97
47729,meter,8861.08,2972.17,-5888.91
47730,meter,8861.14,2972.27,-5888.87
47731,meter,8861.19,2972.38,-5888.81
47732,meter,8861.24,2972.48,-5888.76
47733,meter,8861.29,2972.59,-5888.7
47734,meter,8861.35,2972.69,-5888.66
47735,meter,8861.4,2972.8,-5888.6
47736,meter,8861.45,2972.9,-5888.55
47737,meter,8861.5,2973.01,-5888.49
47738,meter,8861.56,2973.11,-5888.45
47739,meter,8861.61,2973.22,-5888.39
47740,meter,8861.66,2973.32,-5888.34
47741,meter,8861.71,2973.43,-5888.28
47742,meter,8861.77,2973.53,-5888.24
47743,meter,8861.82,2973.64,-5888.18
47744,meter,8861.87,2973.74,-5888.13
47745,meter,8861.92,2973.85,-5888.07
47746,meter,8861.98,2973.95,-5888.03
47747,meter,8862.03,2974.06,-5887.97
47748,meter,8862.08,2974.16,-5887.92
47749,meter,8862.13,2974.27,-5887.86
47750,meter,8862.19,2974.38,-5887.81
47751,meter,8862.24,2974.48,-5887.76
47752,meter,8862.29,2974.58,-5887.71
47753,meter,8862.34,2974.69,-5887.65
47754,meter,8862.4,2974.79,-5887.61
47755,meter,8862.45,2974.9,-5887.55
47756,meter,8862.5,2975.0,-5887.5
47757,meter,8862.55,2975.11,-5887.44
47758,meter,8862.61,2975.21,-5887.4
47759,meter,8862.66,2975.32,-5887.34
47760,meter,8862.71,2975.42,-5887.29
47761,meter,8862.76,2975.53,-5887.23
47762,meter,8862.82,2975.63,-5887.19
47763,meter,8862.87,2975.74,-5887.13
47764,meter,8862.92,2975.84,-5887.08
47765,meter,8862.97,2975.95,-5887.02
47766,meter,8863.03,2976.05,-5886.98
47767,meter,8863.08,2976.16,-5886.92
47768,meter,8863.13,2976.26,-5886.87
47769,meter,8863.18,2976.37,-5886.81
47770,meter,8863.24,2976.47,-5886.77
47771,meter,8863.29,2976.58,-5886.71
47772,meter,8863.34,2976.68,-5886.66
47773,meter,8863.39,2976.78,-5886.61
47774,meter,8863.44,2976.89,-5886.55
47775,meter,8863.5,2976.99,-5886.51
47776,meter,8863.55,2977.1,-5886.45
47777,meter,8863.6,2977.2,-5886.4
47778,meter,8863.65,2977.31,-5886.34
47779,meter,8863.71,2977.41,-5886.3
47780,meter,8863.76,2977.52,-5886.24
47781,meter,8863.81,2977.62,-5886.19
47782,meter,8863.86,2977.72,-5886.14
47783,meter,8863.91,2977.83,-5886.08
47784,meter,8863.97,2977.93,-5886.04
47785,meter,8864.02,2978.04,-5885.98
47786,meter,8864.07,2978.14,-5885.93
47787,meter,8864.12,2978.25,-5885.87
47788,meter,8864.18,2978.35,-5885.83
47789,meter,8864.23,2978.45,-5885.78
47790,meter,8864.28,2978.56,-5885.72
47791,meter,8864.33,2978.66,-5885.67
47792,meter,8864.38,2978.77,-5885.61
47793,meter,8864.44,2978.87,-5885.57
47794,meter,8864.49,2978.98,-5885.51
47795,meter,8864.54,2979.08,-5885.46
47796,meter,8864.59,2979.18,-5885.41
47797,meter,8864.64,2979.29,-5885.35
47798,meter,8864.7,2979.39,-5885.31
47799,meter,8864.75,2979.5,-5885.25
47800,meter,8864.8,2979.6,-5885.2
47801,meter,8864.85,2979.7,-5885.15
47802,meter,8864.9,2979.81,-5885.09
47803,meter,8864.96,2979.91,-5885.05
47804,meter,8865.01,2980.02,-5884.99
47805,meter,8865.06,2980.12,-5884.94
47806,meter,8865.11,2980.22,-5884.89
47807,meter,8865.16,2980.33,-5884.83
47808,meter,8865.22,2980.43,-5884.79
47809,meter,8865.27,2980.54,-5884.73
47810,meter,8865.32,2980.64,-5884.68
47811,meter,8865.37,2980.74,-5884.63
47812,meter,8865.42,2980.85,-5884.57
47813,meter,8865.48,2980.95,-5884.53
47814,meter,8865.53,2981.05,-5884.48
47815,meter,8865.58,2981.16,-5884.42
47816,meter,8865.63,2981.26,-5884.37
47817,meter,8865.68,2981.37,-5884.31
47818,meter,8865.73,2981.47,-5884.26
47819,meter,8865.79,2981.57,-5884.22
47820,meter,8865.84,2981.68,-5884.16
47821,meter,8865.89,2981.78,-5884.11
47822,meter,8865.94,2981.88,-5884.06
47823,meter,8865.99,2981.99,-5884.0
47824,meter,8866.05,2982.09,-5883.96
47825,meter,8866.1,2982.19,-5883.91
47826,meter,8866.15,2982.3,-5883.85
47827,meter,8866.2,2982.4,-5883.8
47828,meter,8866.25,2982.5,-5883.75
47829,meter,8866.3,2982.61,-5883.69
47830,meter,8866.36,2982.71,-5883.65
47831,meter,8866.41,2982.81,-5883.6
47832,meter,8866.46,2982.92,-5883.54
47833,meter,8866.51,2983.02,-5883.49
47834,meter,8866.56,2983.12,-5883.44
47835,meter,8866.61,2983.23,-5883.38
47836,meter,8866.67,2983.33,-5883.34
47837,meter,8866.72,2983.43,-5883.29
47838,meter,8866.77,2983.54,-5883.23
47839,meter,8866.82,2983.64,-5883.18
47840,meter,8866.87,2983.74,-5883.13
47841,meter,8866.92,2983.85,-5883.07
47842,meter,8866.98,2983.95,-5883.03
47843,meter,8867.03,2984.05,-5882.98
47844,meter,8867.08,2984.16,-5882.92
47845,meter,8867.13,2984.26,-5882.87
47846,meter,8867.18,2984.36,-5882.82
47847,meter,8867.23,2984.47,-5882.76
47848,meter,8867.28,2984.57,-5882.71
47849,meter,8867.34,2984.67,-5882.67
47850,meter,8867.39,2984.78,-5882.61
47851,meter,8867.44,2984.88,-5882.56
47852,meter,8867.49,2984.98,-5882.51
47853,meter,8867.54,2985.08,-5882.46
47854,meter,8867.59,2985.19,-5882.4
47855,meter,8867.64,2985.29,-5882.35
47856,meter,8867.7,2985.39,-5882.31
47857,meter,8867.75,2985.5,-5882.25
47858,meter,8867.8,2985.6,-5882.2
47859,meter,8867.85,2985.7,-5882.15
47860,meter,8867.9,2985.8,-5882.1
47861,meter,8867.95,2985.91,-5882.04
47862,meter,8868.0,2986.01,-5881.99
47863,meter,8868.06,2986.11,-5881.95
47864,meter,8868.11,2986.22,-5881.89
47865,meter,8868.16,2986.32,-5881.84
47866,meter,8868.21,2986.42,-5881.79
47867,meter,8868.26,2986.52,-5881.74
47868,meter,8868.31,2986.63,-5881.68
47869,meter,8868.36,2986.73,-5881.63
47870,meter,8868.42,2986.83,-5881.59
47871,meter,8868.47,2986.93,-5881.54
47872,meter,8868.52,2987.04,-5881.48
47873,meter,8868.57,2987.14,-5881.43
47874,meter,8868.62,2987.24,-5881.38
47875,meter,8868.67,2987.34,-5881.33
47876,meter,8868.72,2987.45,-5881.27
47877,meter,8868.77,2987.55,-5881.22
47878,meter,8868.83,2987.65,-5881.18
47879,meter,8868.88,2987.75,-5881.13
47880,meter,8868.93,2987.86,-5881.07
47881,meter,8868.98,2987.96,-5881.02
47882,meter,8869.03,2988.06,-5880.97
47883,meter,8869.08,2988.16,-5880.92
47884,meter,8869.13,2988.27,-5880.86
47885,meter,8869.18,2988.37,-5880.81
47886,meter,8869.24,2988.47,-5880.77
47887,meter,8869.29,2988.57,-5880.72
47888,meter,8869.34,2988.67,-5880.67
47889,meter,8869.39,2988.78,-5880.61
47890,meter,8869.44,2988.88,-5880.56
47891,meter,8869.49,2988.98,-5880.51
47892,meter,8869.54,2989.08,-5880.46
47893,meter,8869.59,2989.19,-5880.4
47894,meter,8869.64,2989.29,-5880.35
47895,meter,8869.69,2989.39,-5880.3
47896,meter,8869.75,2989.49,-5880.26
47897,meter,8869.8,2989.59,-5880.21
47898,meter,8869.85,2989.7,-5880.15
47899,meter,8869.9,2989.8,-5880.1
47900,meter,8869.95,2989.9,-5880.05
47901,meter,8870.0,2990.0,-5880.0
47902,meter,8870.05,2990.1,-5879.95
47903,meter,8870.1,2990.21,-5879.89
47904,meter,8870.15,2990.31,-5879.84
47905,meter,8870.2,2990.41,-5879.79
47906,meter,8870.26,2990.51,-5879.75
47907,meter,8870.31,2990.61,-5879.7
47908,meter,8870.36,2990.72,-5879.64
47909,meter,8870.41,2990.82,-5879.59
47910,meter,8870.46,2990.92,-5879.54
47911,meter,8870.51,2991.02,-5879.49
47912,meter,8870.56,2991.12,-5879.44
47913,meter,8870.61,2991.22,-5879.39
47914,meter,8870.66,2991.33,-5879.33
47915,meter,8870.71,2991.43,-5879.28
47916,meter,8870.76,2991.53,-5879.23
47917,meter,8870.82,2991.63,-5879.19
47918,meter,8870.87,2991.73,-5879.14
47919,meter,8870.92,2991.83,-5879.09
47920,meter,8870.97,2991.94,-5879.03
47921,meter,8871.02,2992.04,-5878.98
47922,meter,8871.07,2992.14,-5878.93
47923,meter,8871.12,2992.24,-5878.88
47924,meter,8871.17,2992.34,-5878.83
47925,meter,8871.22,2992.44,-5878.78
47926,meter,8871.27,2992.55,-5878.72
47927,meter,8871.32,2992.65,-5878.67
47928,meter,8871.37,2992.75,-5878.62
47929,meter,8871.42,2992.85,-5878.57
47930,meter,8871.48,2992.95,-5878.53
47931,meter,8871.53,2993.05,-5878.48
47932,meter,8871.58,2993.15,-5878.43
47933,meter,8871.63,2993.26,-5878.37
47934,meter,8871.68,2993.36,-5878.32
47935,meter,8871.73,2993.46,-5878.27
47936,meter,8871.78,2993.56,-5878.22
47937,meter,8871.83,2993.66,-5878.17
47938,meter,8871.88,2993.76,-5878.12
47939,meter,8871.93,2993.86,-5878.07
47940,meter,8871.98,2993.96,-5878.02
47941,meter,8872.03,2994.07,-5877.96
47942,meter,8872.08,2994.17,-5877.91
47943,meter,8872.13,2994.27,-5877.86
47944,meter,8872.18,2994.37,-5877.81
47945,meter,8872.23,2994.47,-5877.76
47946,meter,8872.29,2994.57,-5877.72
47947,meter,8872.34,2994.67,-5877.67
47948,meter,8872.39,2994.77,-5877.62
47949,meter,8872.44,2994.87,-5877.57
47950,meter,8872.49,2994.97,-5877.52
47951,meter,8872.54,2995.08,-5877.46
47952,meter,8872.59,2995.18,-5877.41
47953,meter,8872.64,2995.28,-5877.36
47954,meter,8872.69,2995.38,-5877.31
47955,meter,8872.74,2995.48,-5877.26
47956,meter,8872.79,2995.58,-5877.21
47957,meter,8872.84,2995.68,-5877.16
47958,meter,8872.89,2995.78,-5877.11
47959,meter,8872.94,2995.88,-5877.06
47960,meter,8872.99,2995.98,-5877.01
47961,meter,8873.04,2996.08,-5876.96
47962,meter,8873.09,2996.19,-5876.9
47963,meter,8873.14,2996.29,-5876.85
47964,meter,8873.19,2996.39,-5876.8
47965,meter,8873.24,2996.49,-5876.75
47966,meter,8873.29,2996.59,-5876.7
47967,meter,8873.34,2996.69,-5876.65
47968,meter,8873.39,2996.79,-5876.6
47969,meter,8873.45,2996.89,-5876.56
47970,meter,8873.5,2996.99,-5876.51
47971,meter,8873.55,2997.09,-5876.46
47972,meter,8873.6,2997.19,-5876.41
47973,meter,8873.65,2997.29,-5876.36
47974,meter,8873.7,2997.39,-5876.31
47975,meter,8873.75,2997.49,-5876.26
47976,meter,8873.8,2997.59,-5876.21
47977,meter,8873.85,2997.69,-5876.16
47978,meter,8873.9,2997.8,-5876.1
47979,meter,8873.95,2997.9,-5876.05
47980,meter,8874.0,2998.0,-5876.0
47981,meter,8874.05,2998.1,-5875.95
47982,meter,8874.1,2998.2,-5875.9
47983,meter,8874.15,2998.3,-5875.85
47984,meter,8874.2,2998.4,-5875.8
47985,meter,8874.25,2998.5,-5875.75
47986,meter,8874.3,2998.6,-5875.7
47987,meter,8874.35,2998.7,-5875.65
47988,meter,8874.4,2998.8,-5875.6
47989,meter,8874.45,2998.9,-5875.55
47990,meter,8874.5,2999.0,-5875.5
47991,meter,8874.55,2999.1,-5875.45
47992,meter,8874.6,2999.2,-5875.4
47993,meter,8874.65,2999.3,-5875.35
47994,meter,8874.7,2999.4,-5875.3
47995,meter,8874.75,2999.5,-5875.25
47996,meter,8874.8,2999.6,-5875.2
47997,meter,8874.85,2999.7,-5875.15
47998,meter,8874.9,2999.8,-5875.1
47999,meter,8874.95,2999.9,-5875.05
